"OrderID","Region","State"
"ZWXOFZ","Sul","PR"
"IDWVAQ","Sul","RS"
"YWSNHL","Sudeste","ES"
"TGGRWK","Sudeste","SP"
"MBTJPS","Norte","AC"
"ZDSJYD","Centro-Oeste","GO"
"ESNHNE","Sudeste","SP"
"PMSCGS","Sul","PR"
"YKSTVI","Sul","RS"
"IWBLXB","Sudeste","SP"
"YXTWTJ","Sudeste","RJ"
"EGANVA","Norte","PA"
"WMVQEP","Centro-Oeste","GO"
"VZHVKM","Sul","SC"
"RMUJDM","Sul","PR"
"GUHIIO","Nordeste","BA"
"OXXUPA","Sudeste","ES"
"BFUEOY","Nordeste","PB"
"IEUPUQ","Norte","AC"
"KLADEJ","Sudeste","ES"
"YONIHV","Sul","PR"
"NFEWNT","Sudeste","RJ"
"SENCZJ","Sul","SC"
"JEIOBE","Sudeste","SP"
"FRVHBE","Sudeste","ES"
"AWGMRG","Norte","AC"
"EDZLTS","Sudeste","SP"
"LNSLNP","Norte","RR"
"ETABRI","Sudeste","RJ"
"PPOZBK","Sudeste","MG"
"PPOZEZ","Nordeste","PI"
"HZTTTO","Sudeste","ES"
"CAYLRR","Centro-Oeste","GO"
"BYFZPJ","Norte","AC"
"OMGQMO","Sudeste","SP"
"SOGFFV","Sudeste","SP"
"XUCNLV","Sudeste","RJ"
"XEJEYT","Sul","RS"
"QOKSFA","Sul","PR"
"FHSWKR","Norte","TO"
"SHRALA","Sudeste","MG"
"UQFFHF","Sudeste","RJ"
"OVOLKE","Nordeste","PB"
"NSPWNS","Nordeste","PI"
"CDFMOQ","Sudeste","ES"
"ZQQQZV","Norte","AM"
"XWGPON","Sul","RS"
"NUBYAZ","Centro-Oeste","DF"
"SPLFQH","Centro-Oeste","GO"
"XFJRYM","Centro-Oeste","MT"
"YDEHFQ","Sudeste","ES"
"HBQWSN","Sudeste","ES"
"NFXDQJ","Norte","PA"
"SMHFKH","Nordeste","PI"
"CPYVAK","Sudeste","RJ"
"ZTPOEA","Sudeste","MG"
"AESQLJ","Norte","RR"
"KNRLNE","Norte","PA"
"KJNOWT","Sul","PR"
"KKSJQH","Norte","RR"
"YPNKLI","Sul","PR"
"ZYEZQI","Sudeste","ES"
"AIWWBU","Nordeste","PB"
"YNZWCP","Sul","PR"
"ZGVUED","Centro-Oeste","DF"
"DKFMBV","Sul","SC"
"PHCCHT","Nordeste","AL"
"MAPPUB","Sudeste","RJ"
"XOJZPK","Nordeste","PI"
"YCQKPB","Sudeste","MG"
"BZZHSG","Norte","AM"
"JFTXHQ","Sul","PR"
"JSOYEV","Sul","PR"
"HIAIYZ","Nordeste","PI"
"VCCWTZ","Sul","SC"
"KILKDW","Nordeste","MA"
"SOITED","Sudeste","MG"
"GENXNV","Sudeste","SP"
"PPCVKF","Centro-Oeste","GO"
"UFVNAP","Norte","RO"
"UFYHZW","Norte","RR"
"MMRCEL","Sul","PR"
"LRHBKX","Norte","AP"
"OVCCYE","Sul","SC"
"HMDLPX","Sudeste","MG"
"QLJNVT","Nordeste","PI"
"EHSSLP","Sudeste","RJ"
"PYQYSV","Nordeste","MA"
"CFFFAR","Sul","RS"
"MTQYKD","Sul","SC"
"RXQPKR","Sudeste","ES"
"LWQDXP","Sul","PR"
"XQBZOS","Sudeste","RJ"
"OOYHLE","Norte","AM"
"PEFQTD","Norte","PA"
"ZSNDWQ","Sul","RS"
"PHXBWZ","Nordeste","BA"
"LTBPKY","Norte","RR"
"EJUKKB","Centro-Oeste","DF"
"MHGLFB","Sul","PR"
"FKPITJ","Sul","PR"
"IEXIHK","Norte","TO"
"KJQHHQ","Sudeste","RJ"
"XKAJXD","Sudeste","MG"
"XKWCGP","Norte","RR"
"TMHFAF","Sudeste","ES"
"DOTMZQ","Nordeste","PE"
"VUEFOX","Nordeste","MA"
"VASDHB","Sul","RS"
"NJIOKY","Sul","RS"
"JLZIFS","Nordeste","PI"
"RMEUAB","Nordeste","PI"
"HTKZHD","Sudeste","SP"
"CAIWCB","Sudeste","RJ"
"FNWLVJ","Sudeste","RJ"
"VXRXBG","Sul","RS"
"QLEQNH","Sudeste","RJ"
"QWTJOH","Norte","PA"
"UBEFXW","Nordeste","AL"
"UBPVDO","Sudeste","RJ"
"QOSJMW","Nordeste","BA"
"RSHSUQ","Sul","PR"
"WDCODX","Nordeste","PB"
"OCEEVE","Nordeste","PI"
"BMTSNC","Sudeste","RJ"
"LRLXZO","Sul","RS"
"PVQZQV","Centro-Oeste","DF"
"KLNAMD","Sudeste","SP"
"IHYBJJ","Sudeste","MG"
"ECHXXU","Norte","AC"
"ZFFZVJ","Centro-Oeste","MS"
"LWIEJM","Nordeste","PE"
"TGDFZY","Sudeste","RJ"
"VEZVUR","Centro-Oeste","GO"
"CETJSP","Sudeste","ES"
"MUBZYO","Nordeste","BA"
"ZPKCZG","Sudeste","MG"
"CMNLEG","Sudeste","MG"
"JKXGDO","Norte","AC"
"YEEITB","Sudeste","SP"
"XRPBIS","Norte","AM"
"RZCVRR","Sudeste","SP"
"MCFFSB","Norte","AC"
"TUIDGG","Nordeste","PE"
"WQUOFF","Norte","TO"
"WRNYSS","Sudeste","SP"
"XLFPGZ","Norte","RR"
"HQUOUN","Nordeste","BA"
"HRBBRL","Nordeste","PI"
"KZBAGJ","Sul","PR"
"OPMJXS","Sudeste","ES"
"ZLDFCG","Norte","TO"
"ITIDCQ","Norte","RO"
"HFJOVF","Sudeste","SP"
"MWINBO","Nordeste","PE"
"QQHMIC","Norte","AP"
"NFAZEO","Norte","PA"
"ENKNWT","Centro-Oeste","MS"
"LFXFXW","Nordeste","BA"
"ZRTIBO","Sudeste","ES"
"GAJXNN","Centro-Oeste","MT"
"JOZNKP","Nordeste","AL"
"FPKYUA","Nordeste","AL"
"BJVSNI","Centro-Oeste","GO"
"CVKBIQ","Sul","SC"
"MLWZKI","Sul","RS"
"LJMAEZ","Norte","RO"
"EWPBBK","Sudeste","MG"
"RAULCG","Sudeste","ES"
"KPZNYR","Sul","SC"
"FGWSWH","Sudeste","SP"
"ARVXVS","Nordeste","MA"
"HTFLVF","Nordeste","PI"
"WKLSQF","Norte","AC"
"WKMYIH","Norte","PA"
"OINSHD","Norte","AM"
"ACMAKW","Norte","RR"
"QMJABK","Norte","AM"
"IQHIJS","Sudeste","RJ"
"LVAYMU","Norte","AC"
"LWWLGR","Sul","SC"
"PFKOYK","Sul","PR"
"ZXVEOU","Centro-Oeste","MS"
"WATIFJ","Norte","PA"
"SZYTBQ","Sudeste","ES"
"PQTUMF","Norte","AC"
"JQZGMQ","Nordeste","BA"
"VLURZE","Nordeste","PI"
"MYWUDV","Centro-Oeste","GO"
"ZBSTIG","Sudeste","RJ"
"AGRXRZ","Centro-Oeste","GO"
"OBAPZR","Nordeste","CE"
"DKVLWF","Centro-Oeste","DF"
"AEBKVA","Sul","SC"
"XWEEIV","Norte","PA"
"GCEHSE","Centro-Oeste","GO"
"KHHAZM","Sul","PR"
"WVGCLE","Sudeste","MG"
"JDUDZF","Norte","PA"
"VWBITS","Sudeste","MG"
"QQFWDF","Sudeste","RJ"
"AWVSMJ","Sudeste","RJ"
"DCECAM","Norte","AP"
"EDUOMQ","Sudeste","RJ"
"VCKATU","Centro-Oeste","MT"
"DROFFT","Centro-Oeste","DF"
"NLQMSD","Sudeste","RJ"
"LSDMSF","Nordeste","BA"
"TXGOOL","Sudeste","MG"
"MIDTXJ","Sudeste","MG"
"GXPZJL","Sudeste","ES"
"JBXPUC","Nordeste","PI"
"VUWSJS","Norte","RR"
"KBCRMU","Sudeste","RJ"
"MEPCZP","Norte","RO"
"ZFKLQP","Sudeste","ES"
"XXHOND","Sudeste","SP"
"AKMVAM","Sul","SC"
"WEBLEK","Centro-Oeste","MS"
"UHMHNN","Sudeste","RJ"
"UHYDUH","Norte","TO"
"ZCTODK","Norte","PA"
"OKQEYI","Norte","AP"
"PABVNA","Nordeste","BA"
"SDECYM","Sul","RS"
"LGYTTV","Centro-Oeste","DF"
"CQPHHP","Sudeste","RJ"
"PTVMRP","Sul","SC"
"XCKBAW","Sudeste","SP"
"BBOLJX","Nordeste","AL"
"PIGJQE","Sul","PR"
"NYXFNX","Centro-Oeste","MT"
"SKLRRS","Norte","PA"
"YZUTFX","Nordeste","PI"
"BPQMSU","Norte","RR"
"SVHEMJ","Sul","PR"
"TPLAIG","Sudeste","MG"
"YSVANX","Sul","SC"
"XAAMFE","Norte","AP"
"IRXBMA","Sudeste","MG"
"IVRAUX","Norte","AP"
"FSTBUW","Norte","PA"
"HGUFUB","Centro-Oeste","DF"
"ZQONCV","Nordeste","PE"
"GSWWNY","Sul","PR"
"WOTJSL","Sudeste","RJ"
"UCZDMJ","Nordeste","PI"
"FABBLN","Sul","SC"
"TJULEU","Centro-Oeste","DF"
"NHQZYB","Sul","SC"
"XXRXPS","Norte","RO"
"AHWDTU","Nordeste","PI"
"RVWQIN","Sul","SC"
"YMPKGD","Sudeste","ES"
"PXHTUM","Centro-Oeste","GO"
"KOOPSV","Sul","SC"
"GBHVEG","Norte","RO"
"PXXUZA","Norte","RO"
"MKFGBF","Sudeste","ES"
"MKFYTG","Sudeste","ES"
"RBURQH","Nordeste","AL"
"VTJJRU","Sudeste","ES"
"OWQPSA","Nordeste","CE"
"EVWVAL","Sul","RS"
"VGREIW","Sudeste","ES"
"XLFMIP","Sudeste","SP"
"QDDSBU","Sul","PR"
"LFMSAM","Centro-Oeste","MT"
"LFZUTA","Nordeste","CE"
"XPEFYU","Norte","TO"
"HHNRER","Sudeste","RJ"
"JCGQPB","Sudeste","MG"
"SKYNZN","Centro-Oeste","GO"
"TDRWZX","Sul","SC"
"MCWDBU","Centro-Oeste","MS"
"PHGCTT","Centro-Oeste","MS"
"IFUKZU","Nordeste","PB"
"IHDLUL","Sul","RS"
"WZUDOS","Nordeste","PE"
"HZOLPG","Nordeste","MA"
"CBBJWZ","Nordeste","PI"
"DPKVMO","Sudeste","RJ"
"PWGBQU","Nordeste","PB"
"QBDQOD","Sul","PR"
"CGWBEA","Sudeste","MG"
"QOSAIQ","Centro-Oeste","MT"
"CRWHBO","Centro-Oeste","MT"
"COSLRO","Sul","PR"
"NIKSAQ","Sul","RS"
"ZAPHPU","Sudeste","ES"
"LWPWCV","Centro-Oeste","DF"
"SHADLQ","Sudeste","SP"
"APXTPI","Sudeste","ES"
"KTZVJW","Sul","RS"
"FREDWA","Norte","RR"
"XBUUSN","Sudeste","SP"
"RRNEAU","Centro-Oeste","DF"
"QMOHNA","Sudeste","MG"
"QGVUKN","Norte","RR"
"DAGUSS","Nordeste","MA"
"FUNHZH","Norte","AP"
"QDBSVV","Centro-Oeste","MT"
"EGQQWR","Centro-Oeste","GO"
"JYEXQU","Sudeste","ES"
"JZNSSW","Centro-Oeste","DF"
"LHJUEF","Sudeste","MG"
"XRGHNH","Centro-Oeste","MT"
"FAZDYR","Nordeste","PI"
"RENXRO","Nordeste","PB"
"HGTBRK","Sudeste","RJ"
"VKBCVI","Sudeste","RJ"
"MDEHTX","Centro-Oeste","MT"
"MOEBQK","Nordeste","PI"
"NBTKVK","Nordeste","MA"
"IPGTYC","Sudeste","RJ"
"SOEWPB","Sudeste","MG"
"LBGTCX","Nordeste","PB"
"MIWOTY","Nordeste","PI"
"XTONPA","Nordeste","AL"
"UCYCIE","Centro-Oeste","MS"
"OJCVJU","Sudeste","MG"
"ADBEBB","Sudeste","ES"
"KTLQXO","Sudeste","SP"
"PVQSQH","Nordeste","BA"
"CDIFBT","Sul","SC"
"CDRMYH","Sul","RS"
"YVVANK","Norte","AC"
"MZAKWX","Nordeste","PI"
"PKJEKT","Norte","AM"
"DXFNUU","Norte","AM"
"TFLNHA","Sudeste","MG"
"HPWKRO","Sudeste","SP"
"ILXIAJ","Sudeste","SP"
"USSWID","Sudeste","RJ"
"QVHIEI","Centro-Oeste","DF"
"CFIOIW","Norte","AM"
"CNZJCU","Norte","AC"
"PPXZIL","Sudeste","SP"
"DHTJKQ","Sul","PR"
"UHGQCH","Norte","RO"
"ZTTWBZ","Sudeste","ES"
"WAFGLS","Nordeste","MA"
"KNOBEH","Nordeste","PB"
"ANLNNX","Sul","PR"
"OXAYTI","Sul","SC"
"ZZKFRL","Norte","AP"
"KZPAZG","Sul","SC"
"CBYTUY","Norte","RO"
"OQBJJQ","Centro-Oeste","DF"
"XSTOSK","Centro-Oeste","MS"
"ZVCCQL","Sudeste","ES"
"NLUJLL","Sudeste","SP"
"BRQEUP","Sudeste","RJ"
"XRGFNR","Sudeste","ES"
"SFBMOQ","Centro-Oeste","DF"
"AVWDZL","Centro-Oeste","MT"
"FUZSKO","Norte","PA"
"ECSHQI","Centro-Oeste","MS"
"EDCVOD","Sul","PR"
"EDNCDE","Norte","TO"
"EWXPEW","Sul","RS"
"TUBNPF","Centro-Oeste","MS"
"RANAQA","Sudeste","ES"
"KEMUQK","Sul","PR"
"ATCJLF","Centro-Oeste","MS"
"VYNKKE","Norte","AC"
"HAXOBK","Sul","SC"
"ADGCTB","Sul","PR"
"CENDHV","Sudeste","ES"
"OMOYLU","Centro-Oeste","GO"
"GTUMGI","Norte","AP"
"MIZYHP","Centro-Oeste","DF"
"WQXFAS","Norte","AC"
"SQMJMJ","Sudeste","SP"
"CNKRFX","Nordeste","BA"
"FFPTZS","Centro-Oeste","MS"
"YVCNWS","Norte","TO"
"ODHXSN","Sudeste","RJ"
"OADBPN","Centro-Oeste","GO"
"DUZJBI","Sudeste","SP"
"TUJEOD","Sudeste","MG"
"ZCTNDY","Sul","RS"
"WJHDUV","Sudeste","ES"
"EJMRHO","Sul","SC"
"OXBVJO","Nordeste","CE"
"JDFGVD","Norte","RR"
"ZYKFHK","Sudeste","ES"
"YAAYUX","Centro-Oeste","MT"
"JYQXIT","Sul","RS"
"DDTRGB","Centro-Oeste","MT"
"TIFHBF","Sudeste","ES"
"ZGPYFD","Norte","RO"
"EWPHZO","Sul","RS"
"YUBLLN","Sudeste","RJ"
"RAIIOJ","Sudeste","SP"
"YBVSGX","Sudeste","ES"
"FEMYTG","Sudeste","MG"
"JBSDWM","Sudeste","ES"
"SASDDY","Nordeste","CE"
"PXBSGM","Norte","PA"
"WSJATX","Sudeste","MG"
"QWALRM","Sul","RS"
"OZBNGY","Centro-Oeste","GO"
"IOBWDA","Sul","PR"
"JJUMRP","Sudeste","ES"
"FFSPCA","Sudeste","SP"
"ZCLOGI","Sul","PR"
"SWRPFE","Centro-Oeste","MS"
"HBHPEM","Nordeste","AL"
"SHZABQ","Sudeste","MG"
"IKSMXQ","Sul","PR"
"AEVSPV","Sudeste","ES"
"TWKWIC","Centro-Oeste","GO"
"YRZZJT","Nordeste","BA"
"YSHNLL","Norte","AC"
"IXUGKK","Sudeste","MG"
"UVSCDB","Sul","PR"
"HYMNMP","Norte","TO"
"PTSWZV","Centro-Oeste","DF"
"YGWZDW","Nordeste","PE"
"JNQGPR","Norte","AP"
"ZSZXVU","Sul","RS"
"VTSXPD","Nordeste","PI"
"ABRBZM","Sul","SC"
"EVBXOY","Centro-Oeste","MS"
"SUIYZV","Nordeste","AL"
"ZYUJGN","Norte","PA"
"KZACAQ","Nordeste","CE"
"ZEGOXM","Sudeste","SP"
"TYNSOC","Centro-Oeste","MT"
"NIZHJP","Norte","RR"
"DATSJX","Nordeste","PE"
"COLKAL","Sul","SC"
"YIOHJJ","Sul","SC"
"WZWQMB","Sul","SC"
"BWUZNL","Nordeste","PI"
"IUVUWU","Centro-Oeste","DF"
"TDGBCK","Sudeste","MG"
"QWWKAU","Nordeste","BA"
"XTTHLP","Nordeste","PE"
"GETCZV","Sudeste","ES"
"HXAIBX","Sudeste","SP"
"QDPARJ","Nordeste","CE"
"QFGRAB","Norte","RO"
"OQTYQM","Sudeste","RJ"
"ORLOVQ","Nordeste","AL"
"JWHEBE","Centro-Oeste","DF"
"EMSWRY","Centro-Oeste","MS"
"QLSPKD","Sul","PR"
"XMRMIA","Sudeste","SP"
"LVVYBX","Sudeste","SP"
"LWNHRF","Sudeste","SP"
"HEYGSU","Sudeste","MG"
"WBFDPL","Centro-Oeste","MS"
"SATNZF","Sul","SC"
"LSRZDH","Norte","PA"
"KGGAIT","Sudeste","RJ"
"RPWVRT","Norte","AM"
"WYJQGH","Sul","SC"
"BYTNRG","Sul","RS"
"TBRJAB","Centro-Oeste","GO"
"LVFPYC","Nordeste","PB"
"AXKJSW","Sudeste","SP"
"JZIJRE","Norte","RO"
"YONEDQ","Centro-Oeste","DF"
"OORFEA","Nordeste","AL"
"ZJVCIM","Centro-Oeste","GO"
"DUXLTE","Sudeste","RJ"
"JDTESO","Norte","AM"
"QRRGYB","Sul","RS"
"VHCARZ","Sudeste","ES"
"AQVMWF","Nordeste","AL"
"QCWLBQ","Sudeste","MG"
"LXZOJW","Sul","RS"
"EATPUM","Nordeste","BA"
"CZADTR","Sul","RS"
"DUKPZZ","Sudeste","ES"
"MAMCNU","Centro-Oeste","MT"
"HJZKBR","Nordeste","CE"
"QFFBNH","Sudeste","RJ"
"YFUMZN","Sul","SC"
"UMDYFH","Sudeste","ES"
"XGJKDF","Norte","RR"
"JESXJL","Sudeste","MG"
"EADKQZ","Sudeste","SP"
"CHRRGX","Nordeste","MA"
"UUDWVO","Sudeste","RJ"
"UVCIMV","Nordeste","BA"
"NVNBGM","Sul","SC"
"UCGQRC","Sudeste","RJ"
"GEBIFZ","Centro-Oeste","DF"
"RVXJBX","Sudeste","RJ"
"TFZVKP","Sul","SC"
"HPHGMS","Sul","PR"
"ADJBJV","Nordeste","CE"
"PVUVEU","Sudeste","ES"
"UPABHC","Sudeste","RJ"
"PQCNPC","Centro-Oeste","GO"
"JQIACF","Centro-Oeste","DF"
"IHWTDD","Centro-Oeste","MT"
"PFLTXE","Sudeste","RJ"
"ALBVVO","Centro-Oeste","MS"
"LELSYQ","Sudeste","MG"
"TVHMRZ","Sudeste","MG"
"GRXFKA","Nordeste","AL"
"GBLCCL","Sudeste","RJ"
"ERXRYM","Sudeste","MG"
"QNCSDZ","Sul","PR"
"EYYILO","Sudeste","SP"
"EGOOHS","Centro-Oeste","GO"
"QYLNRQ","Sudeste","SP"
"MPQZCY","Sudeste","ES"
"YIBKKD","Sul","SC"
"GFDIOY","Sudeste","RJ"
"GVYCAH","Nordeste","AL"
"GOGXGB","Sul","SC"
"DQILJX","Sudeste","SP"
"TZPQGX","Sudeste","RJ"
"XJIRSZ","Sudeste","SP"
"QBOCSH","Nordeste","AL"
"NPEGJA","Sudeste","ES"
"KPNCGC","Sudeste","RJ"
"VAPBDN","Sul","SC"
"VCGVHV","Sul","RS"
"DRWUHC","Sudeste","RJ"
"AFPQKR","Sul","SC"
"XQRYBA","Norte","RO"
"UCMCWW","Sul","SC"
"GEBTJY","Sul","RS"
"MRRRUO","Sudeste","ES"
"QPBMUL","Nordeste","BA"
"CRZGVU","Nordeste","PB"
"PCHMEM","Sudeste","MG"
"BUQYWA","Norte","PA"
"MMIFTK","Norte","PA"
"LMZDTV","Centro-Oeste","MS"
"QARRYJ","Sudeste","SP"
"CHEMHX","Norte","RO"
"QSMMCM","Sudeste","ES"
"PQGHXR","Nordeste","BA"
"ZVSVNV","Norte","AM"
"ZFQPSO","Norte","RR"
"VRJXXQ","Nordeste","MA"
"TFYBTP","Sudeste","ES"
"OCEKOL","Norte","AC"
"INEZUA","Norte","AC"
"WINOLS","Norte","TO"
"GBIXTJ","Sudeste","RJ"
"MKWMEA","Nordeste","MA"
"YSKBOY","Norte","RR"
"ZPLTEH","Norte","AP"
"HXVUVD","Sudeste","MG"
"FQIQHG","Norte","RO"
"ZLERAJ","Norte","RO"
"QJXPMG","Sul","SC"
"RMUGOL","Nordeste","PB"
"AMTOYO","Sudeste","ES"
"FTJFGN","Sudeste","MG"
"AUJMBG","Norte","RR"
"XJGPNP","Sul","SC"
"ZYOVEF","Sudeste","MG"
"YYJJEN","Nordeste","CE"
"HRRPYX","Sudeste","RJ"
"RSQGRL","Centro-Oeste","GO"
"RIIILB","Nordeste","CE"
"VXFPOF","Sul","SC"
"QHXQLG","Sudeste","MG"
"TCRIOO","Sul","SC"
"GGPPWS","Sudeste","MG"
"GIJGTZ","Sudeste","RJ"
"EMPJNT","Sudeste","MG"
"MJRQZF","Nordeste","AL"
"UDBZSR","Norte","AP"
"MRIWFP","Sudeste","RJ"
"ZNNQKI","Sudeste","SP"
"SGYJBP","Nordeste","PE"
"DLUXUM","Norte","TO"
"LRMAXI","Centro-Oeste","MS"
"DESNDM","Sudeste","MG"
"AZOMIU","Sudeste","ES"
"JXDEVC","Nordeste","BA"
"RBPJDV","Sudeste","MG"
"IHYXNE","Sudeste","MG"
"VDRTYK","Nordeste","AL"
"ZFPQLL","Norte","AP"
"LEIGBX","Sul","SC"
"HEKLWI","Nordeste","PI"
"ZTPXMY","Nordeste","PE"
"ZTTFBA","Norte","PA"
"GFTACT","Nordeste","AL"
"DYNMUR","Nordeste","CE"
"GVZWVW","Sul","PR"
"KGOHAD","Sudeste","MG"
"NPGDNO","Centro-Oeste","MT"
"RGCWRP","Sudeste","MG"
"DCNKTH","Norte","AM"
"HZAMTA","Sudeste","RJ"
"UHCMAH","Sudeste","MG"
"XBEKBZ","Sudeste","ES"
"GOCMSQ","Nordeste","PE"
"ATYTFE","Centro-Oeste","MS"
"JHDKIY","Sudeste","SP"
"YQNHLQ","Nordeste","CE"
"ZYNZWT","Norte","TO"
"YYLBZH","Centro-Oeste","MS"
"SXJMJE","Nordeste","BA"
"NWKXBO","Sudeste","SP"
"TPUKGE","Sul","PR"
"IHGCMX","Sudeste","MG"
"JHTZXN","Sul","PR"
"JPEGCF","Sul","SC"
"UJVKGH","Sudeste","RJ"
"VUHQTP","Norte","PA"
"TDSEXG","Norte","AP"
"QVWQNF","Norte","PA"
"FLCFLP","Sul","SC"
"FMNEVI","Centro-Oeste","DF"
"WOMJHX","Sudeste","SP"
"FASAXG","Nordeste","PI"
"RHELDB","Centro-Oeste","GO"
"TADPOG","Norte","AM"
"LNASUD","Sul","PR"
"FZMKXX","Centro-Oeste","MS"
"AYWFIH","Sul","PR"
"PZOSJG","Sudeste","SP"
"QKPFYP","Centro-Oeste","MT"
"CNKGMG","Norte","RR"
"UDCLTC","Sudeste","SP"
"UEJCNY","Nordeste","CE"
"BSJMBJ","Sudeste","MG"
"ZCGWMT","Sudeste","ES"
"RVVYUB","Sudeste","RJ"
"GJKYCD","Norte","TO"
"TUUBYS","Sudeste","RJ"
"NSUQJX","Nordeste","AL"
"PAOQRL","Norte","AP"
"ZPGKYU","Centro-Oeste","MS"
"CNJKQT","Sudeste","SP"
"NOUBPK","Sudeste","MG"
"EFUGAO","Norte","AP"
"LIECRY","Norte","AC"
"TRQHKI","Norte","RR"
"HYDYYS","Sul","SC"
"TEGLKB","Sul","RS"
"ITZPZL","Sul","RS"
"ATXXKT","Centro-Oeste","MS"
"JGMMKQ","Sul","SC"
"AJSKPD","Sul","RS"
"OOEDEQ","Centro-Oeste","MT"
"CQNEME","Nordeste","PI"
"ZUSYYZ","Sul","PR"
"STFRJF","Centro-Oeste","MS"
"BJYPUR","Norte","RO"
"TYRKST","Norte","PA"
"NOBQTM","Sul","RS"
"QPFAIV","Centro-Oeste","MT"
"CTPYWC","Sudeste","RJ"
"UNPTBV","Sul","SC"
"XAXWAQ","Sudeste","RJ"
"CAIFWH","Nordeste","PE"
"JFBZRM","Sudeste","ES"
"HDTNZD","Norte","RO"
"RYDVSA","Norte","RR"
"QBJDIN","Centro-Oeste","DF"
"KIXGSQ","Sudeste","RJ"
"MUXNSC","Norte","AC"
"MUZVKJ","Nordeste","PE"
"MSUZYC","Norte","RO"
"YEMCKX","Nordeste","PB"
"VLNKRO","Sudeste","SP"
"VDOKEA","Sudeste","RJ"
"ZCJHPG","Sul","RS"
"ZFLJRY","Nordeste","BA"
"GJKHLO","Sudeste","SP"
"MCGONG","Nordeste","CE"
"AMZDNJ","Sudeste","MG"
"LUBNAW","Sul","SC"
"KVMGPQ","Nordeste","MA"
"ESIVSA","Norte","PA"
"SGNAGJ","Sudeste","ES"
"FXBLMS","Nordeste","PB"
"JHIBCZ","Nordeste","CE"
"LQVSXR","Sudeste","SP"
"MWJGTO","Norte","AC"
"TZURYU","Sul","SC"
"GFVYRN","Nordeste","PE"
"JDWBCK","Sudeste","SP"
"EDGVNP","Centro-Oeste","MS"
"SXPQTP","Nordeste","PB"
"KCATZC","Sudeste","SP"
"GJPZEE","Sul","RS"
"TPPRCW","Nordeste","PI"
"XUFBLS","Sul","SC"
"EXXYNN","Norte","AP"
"RADJMD","Nordeste","AL"
"ASZWBI","Sudeste","RJ"
"UFDEHI","Sudeste","SP"
"REKOOT","Sul","SC"
"ORMGAV","Nordeste","PE"
"GHFAGW","Sul","PR"
"WSISHB","Sudeste","SP"
"CELGTE","Nordeste","PE"
"IZXHYZ","Centro-Oeste","MS"
"SPDWNY","Sudeste","SP"
"UYPOGE","Sul","RS"
"DWPMVJ","Nordeste","BA"
"WDVOPV","Sudeste","MG"
"WANJUS","Sudeste","RJ"
"SZXKUS","Norte","AC"
"MNAKZM","Sul","SC"
"GZOTXM","Sudeste","RJ"
"IMJBZX","Sudeste","RJ"
"WRZZGI","Nordeste","PI"
"TNBCGE","Centro-Oeste","GO"
"IWJCFE","Sudeste","SP"
"BSIJVC","Sudeste","SP"
"RNIOWQ","Sudeste","SP"
"GUQJST","Sudeste","ES"
"BQOCCS","Sudeste","MG"
"DLBZMV","Norte","PA"
"AETBLW","Norte","TO"
"DWCZNC","Norte","AC"
"WELCOD","Sul","SC"
"TJINGI","Sudeste","ES"
"RGORJO","Nordeste","PB"
"QJJYUO","Sudeste","MG"
"XBIDQX","Centro-Oeste","MT"
"DYLYGG","Centro-Oeste","MT"
"ITYQXW","Sudeste","SP"
"WBUVEN","Sudeste","ES"
"CIRDZH","Sul","RS"
"YPVMYP","Sudeste","ES"
"BVHRGN","Sul","PR"
"AJKMCQ","Sul","SC"
"SSPQGG","Sudeste","ES"
"ZEDDRN","Sul","SC"
"ZELGTO","Centro-Oeste","GO"
"WGCCZZ","Sudeste","MG"
"GKQPBW","Nordeste","MA"
"RLSJDD","Centro-Oeste","DF"
"YIPLRP","Sul","PR"
"WXCJNH","Sudeste","MG"
"BXIIXC","Norte","AP"
"BYHRJL","Sul","SC"
"AVVOPT","Nordeste","PE"
"GHMESG","Sudeste","MG"
"EMUZQZ","Nordeste","BA"
"QANJAS","Sudeste","MG"
"TOQKOH","Nordeste","BA"
"FLRZQL","Centro-Oeste","MS"
"FARRPB","Nordeste","AL"
"ZXLESO","Sudeste","MG"
"LNAXSP","Norte","PA"
"NEUGSR","Norte","AP"
"KXBJXD","Sudeste","MG"
"PVNXKY","Centro-Oeste","MT"
"PWXWJZ","Centro-Oeste","MS"
"MBSECO","Norte","TO"
"MSZDLB","Norte","PA"
"ZPAXZV","Sul","RS"
"JRUKAS","Sudeste","ES"
"EBJNDQ","Sudeste","MG"
"DSVZAN","Sudeste","RJ"
"ILILUM","Norte","RR"
"RNPGWD","Norte","TO"
"OAITQV","Sudeste","MG"
"NKXSUO","Centro-Oeste","DF"
"GIOYUQ","Sul","SC"
"LBYMHU","Sudeste","SP"
"JBIYWA","Norte","AM"
"FRRJWY","Sudeste","ES"
"SLVJSK","Nordeste","CE"
"ZKLPCK","Sudeste","MG"
"WNVROL","Sudeste","ES"
"JNZTQM","Sul","SC"
"LYJOSX","Norte","AP"
"UOFUIN","Centro-Oeste","DF"
"NPMMTT","Norte","RR"
"LGSNQA","Norte","TO"
"NXFGZR","Sul","PR"
"MORJNU","Nordeste","CE"
"ITLQYM","Nordeste","AL"
"MHSXMP","Norte","PA"
"WUZCVV","Nordeste","PB"
"WCKFCS","Sul","SC"
"ABEDLH","Sudeste","SP"
