"OrderID","BuyerID","Age"
"FFRMIG","NTFVJH,"34"
"FFUMIM","PIHJUG,"25"
"NMTPQT","GQABEN,"24"
"GLBXWV","WVZJUH,"28"
"LUZLQA","URJKOX,"19"
"XWIBFS","QWYOTV,"23"
"GRSAFG","VCWBZM,"22"
"KVFLPS","UOFNEQ,"30"
"OKBZIW","ZPGQLB,"37"
"WIQBDI","KKCBYR,"33"
"PBDUVH","RNEFGR,"22"
"KDTQOG","IBQGOQ,"21"
"EFFPRQ","QYBKJU,"28"
"CCLOZT","IBQGOQ,"21"
"OONRFB","YVNPAS,"19"
"CQFSNX","CJHGTX,"26"
"DLBBFZ","XONWLM,"26"
"ISYPCE","IBQGOQ,"21"
"GOOKEX","IBQGOQ,"21"
"CKDRPQ","QIWJXK,"23"
"IEQNIJ","HTWEPP,"20"
"JGVMYD","ZXAGSY,"22"
"MWXKSL","AAPARX,"38"
"CYSNOP","HLQIOF,"40"
"LFZEWB","ECWPWX,"28"
"IAAQEK","ODFRJR,"28"
"VXVYVW","MZHHQC,"29"
"FDRVPM","APBKGB,"19"
"TINAFK","THDIJM,"24"
"MCNTNU","ACXDGL,"26"
"MNNXUU","SPWVLS,"25"
"MRHUJR","VOOKUC,"27"
"EWSALN","KHFUTO,"24"
"KPIWYE","KCUYCY,"29"
"ETSONR","IBQGOQ,"21"
"PSSHHL","XONWLM,"26"
"ARWECE","IBQGOQ,"21"
"MMXOML","XVGSUK,"31"
"ACCOWZ","WUOKPG,"24"
"NQWAPX","MGLLPL,"20"
"OYVXFT","NANBUB,"22"
"FMLURY","MRODPM,"21"
"SNXUOO","NAYFSY,"37"
"NMPUTA","SYERSC,"20"
"LJBRYY","LIBMUQ,"24"
"ZWXOFZ","LIFJZQ,"22"
"IDWVAQ","VBXNZN,"22"
"YWSNHL","IBQGOQ,"21"
"TGGRWK","PIHJUG,"25"
"MBTJPS","XBDXHB,"21"
"ZDSJYD","KKCBYR,"33"
"ESNHNE","UDZLTX,"49"
"PMSCGS","WEYOPZ,"23"
"YKSTVI","FODVPW,"38"
"IWBLXB","AGZJRL,"28"
"YXTWTJ","OSNAKW,"23"
"EGANVA","MWYBBL,"23"
"WMVQEP","IBQGOQ,"21"
"VZHVKM","SYERSC,"20"
"RMUJDM","SUJYOQ,"32"
"GUHIIO","HTWEPP,"20"
"OXXUPA","SYOPAJ,"21"
"BFUEOY","WUOKPG,"24"
"IEUPUQ","XONWLM,"26"
"KLADEJ","IBQGOQ,"21"
"YONIHV","VYUYOO,"24"
"NFEWNT","MWYBBL,"23"
"SENCZJ","KJXEPP,"26"
"JEIOBE","MVIANU,"27"
"FRVHBE","BPOPII,"27"
"AWGMRG","KKCBYR,"33"
"EDZLTS","ODFRJR,"28"
"LNSLNP","IBQGOQ,"21"
"ETABRI","WCSXXP,"21"
"PPOZBK","IBQGOQ,"21"
"PPOZEZ","HSKIGZ,"26"
"HZTTTO","HTXZDY,"27"
"CAYLRR","ECWPWX,"28"
"BYFZPJ","MZHHQC,"29"
"OMGQMO","BCZZEC,"31"
"SOGFFV","QWYOTV,"23"
"XUCNLV","HYGREC,"79"
"XEJEYT","QEUHKZ,"25"
"QOKSFA","KEOQRF,"22"
"FHSWKR","IBQGOQ,"21"
"SHRALA","KEMAPW,"27"
"UQFFHF","KZQMRX,"27"
"OVOLKE","UDQVPV,"22"
"NSPWNS","IBQGOQ,"21"
"CDFMOQ","PASKRO,"28"
"ZQQQZV","QWYOTV,"23"
"XWGPON","IBQGOQ,"21"
"NUBYAZ","SYOPAJ,"21"
"SPLFQH","AGZJRL,"28"
"XFJRYM","BHMFFN,"30"
"YDEHFQ","EQQHIG,"19"
"HBQWSN","OSNAKW,"23"
"NFXDQJ","PLYQDR,"23"
"SMHFKH","NFGVID,"31"
"CPYVAK","YBULYG,"30"
"ZTPOEA","PIHJUG,"25"
"AESQLJ","YMLYSY,"23"
"KNRLNE","QXCEHR,"28"
"KJNOWT","PVWICZ,"27"
"KKSJQH","XVGSUK,"31"
"YPNKLI","OSNAKW,"23"
"ZYEZQI","CWDUBJ,"19"
"AIWWBU","MWHINB,"31"
"YNZWCP","VBXMJC,"23"
"ZGVUED","GPIVOL,"29"
"DKFMBV","QRYLCS,"20"
"PHCCHT","CMTVBY,"33"
"MAPPUB","GEZNNI,"34"
"XOJZPK","ZGRYWE,"27"
"YCQKPB","LIFJZQ,"22"
"BZZHSG","SYOPAJ,"21"
"JFTXHQ","ZQBMHN,"21"
"JSOYEV","MWYBBL,"23"
"HIAIYZ","HJMORY,"25"
"VCCWTZ","GYGXGH,"27"
"KILKDW","SXKNBE,"26"
"SOITED","OSNAKW,"23"
"GENXNV","WVZJUH,"28"
"PPCVKF","ECWPWX,"28"
"UFVNAP","UBMZTX,"24"
"UFYHZW","JMQDXF,"28"
"MMRCEL","SYOPAJ,"21"
"LRHBKX","IBQGOQ,"21"
"OVCCYE","AECLWV,"20"
"HMDLPX","MFRMZG,"20"
"QLJNVT","IBQGOQ,"21"
"EHSSLP","HDNKJJ,"21"
"PYQYSV","HDGTRY,"20"
"CFFFAR","IBQGOQ,"21"
"MTQYKD","PIHJUG,"25"
"RXQPKR","BVALQU,"26"
"LWQDXP","OQALBK,"25"
"XQBZOS","VTOBES,"27"
"OOYHLE","SYOPAJ,"21"
"PEFQTD","HZZHYX,"24"
"ZSNDWQ","IBQGOQ,"21"
"PHXBWZ","ZGPOTY,"48"
"LTBPKY","KJXEPP,"26"
"EJUKKB","QRYLCS,"20"
"MHGLFB","IONTQH,"25"
"FKPITJ","ACXDGL,"26"
"IEXIHK","IBQGOQ,"21"
"KJQHHQ","PAHFOW,"26"
"XKAJXD","URJKOX,"19"
"XKWCGP","KZQMRX,"27"
"TMHFAF","VBXMJC,"23"
"DOTMZQ","IBQGOQ,"21"
"VUEFOX","LIFJZQ,"22"
"VASDHB","XONWLM,"26"
"NJIOKY","UDZLTX,"49"
"JLZIFS","IBQGOQ,"21"
"RMEUAB","THDIJM,"24"
"HTKZHD","VMQTEI,"25"
"CAIWCB","IBQGOQ,"21"
"FNWLVJ","CYUYDR,"28"
"VXRXBG","AGZJRL,"28"
"QLEQNH","KBNKRW,"21"
"QWTJOH","TTTGQS,"24"
"UBEFXW","GWIIYY,"31"
"UBPVDO","IBQGOQ,"21"
"QOSJMW","XXREVT,"46"
"RSHSUQ","HVCGGM,"25"
"WDCODX","QEUHKZ,"25"
"OCEEVE","UYUGVN,"22"
"BMTSNC","SYOPAJ,"21"
"LRLXZO","OSNAKW,"23"
"PVQZQV","GKPJCI,"29"
"KLNAMD","SBUUZM,"21"
"IHYBJJ","ZQBMHN,"21"
"ECHXXU","AGZJRL,"28"
"ZFFZVJ","GEZNNI,"34"
"LWIEJM","LXMJDN,"23"
"TGDFZY","GMZEQQ,"34"
"VEZVUR","SYOPAJ,"21"
"CETJSP","VHHPYP,"22"
"MUBZYO","GZQPKU,"22"
"ZPKCZG","ALUULS,"47"
"CMNLEG","PIHJUG,"25"
"JKXGDO","RBDTQY,"21"
"YEEITB","OSNAKW,"23"
"XRPBIS","IBQGOQ,"21"
"RZCVRR","NVWUWE,"21"
"MCFFSB","HAXWYI,"30"
"TUIDGG","XONWLM,"26"
"WQUOFF","NKWCKA,"28"
"WRNYSS","ZGRYWE,"27"
"XLFPGZ","CWDUBJ,"19"
"HQUOUN","ECWPWX,"28"
"HRBBRL","YONKEE,"23"
"KZBAGJ","VKSWMK,"26"
"OPMJXS","ZXPSEP,"22"
"ZLDFCG","QWYOTV,"23"
"ITIDCQ","AGZJRL,"28"
"HFJOVF","PIHJUG,"25"
"MWINBO","AZJTJR,"22"
"QQHMIC","IBQGOQ,"21"
"NFAZEO","ZQBMHN,"21"
"ENKNWT","QWYOTV,"23"
"LFXFXW","IBQGOQ,"21"
"ZRTIBO","KKCBYR,"33"
"GAJXNN","ECWPWX,"28"
"JOZNKP","GAKBLY,"20"
"FPKYUA","HXYRCE,"24"
"BJVSNI","OQALBK,"25"
"CVKBIQ","YVELJM,"34"
"MLWZKI","VNEKVS,"22"
"LJMAEZ","GEZNNI,"34"
"EWPBBK","KKCBYR,"33"
"RAULCG","NHZFLY,"23"
"KPZNYR","WEPYNP,"21"
"FGWSWH","HZZHYX,"24"
"ARVXVS","LKTINV,"24"
"HTFLVF","LIBMUQ,"24"
"WKLSQF","FUEILF,"48"
"WKMYIH","PASKRO,"28"
"OINSHD","VTOBES,"27"
"ACMAKW","HQFPSM,"22"
"QMJABK","PASKRO,"28"
"IQHIJS","FMQLBI,"24"
"LVAYMU","MZHHQC,"29"
"LWWLGR","MGIXQN,"23"
"PFKOYK","CUPZTQ,"27"
"ZXVEOU","VZJMDG,"26"
"WATIFJ","SLVNSU,"23"
"SZYTBQ","VQOKNT,"20"
"PQTUMF","UKAIUK,"31"
"JQZGMQ","OVVCAR,"30"
"VLURZE","GAKBLY,"20"
"MYWUDV","IBQGOQ,"21"
"ZBSTIG","XONWLM,"26"
"AGRXRZ","GQPVUO,"22"
"OBAPZR","ZXPSEP,"22"
"DKVLWF","IBQGOQ,"21"
"AEBKVA","IBQGOQ,"21"
"XWEEIV","MVIANU,"27"
"GCEHSE","PIHJUG,"25"
"KHHAZM","BVALQU,"26"
"WVGCLE","RPLPLU,"29"
"JDUDZF","PIHJUG,"25"
"VWBITS","VHHPYP,"22"
"QQFWDF","ULEVIS,"30"
"AWVSMJ","OSNAKW,"23"
"DCECAM","YHJPVE,"25"
"EDUOMQ","XONWLM,"26"
"VCKATU","CCQPLJ,"25"
"DROFFT","NFGVID,"31"
"NLQMSD","XVGSUK,"31"
"LSDMSF","ZXPSEP,"22"
"TXGOOL","BPOPII,"27"
"MIDTXJ","ECNQRO,"19"
"GXPZJL","INLPBA,"21"
"JBXPUC","ACFBCN,"24"
"VUWSJS","RTWZDL,"23"
"KBCRMU","FELCTK,"27"
"MEPCZP","TMJSZA,"29"
"ZFKLQP","CYUYDR,"28"
"XXHOND","IBQGOQ,"21"
"AKMVAM","HQFPSM,"22"
"WEBLEK","VNEKVS,"22"
"UHMHNN","SLVNSU,"23"
"UHYDUH","HAXWYI,"30"
"ZCTODK","KHFUTO,"24"
"OKQEYI","VKSRIM,"25"
"PABVNA","GJRBCF,"30"
"SDECYM","XVGSUK,"31"
"LGYTTV","IBQGOQ,"21"
"CQPHHP","GYXTCW,"21"
"PTVMRP","OVVCAR,"30"
"XCKBAW","GYOGYX,"21"
"BBOLJX","QWYOTV,"23"
"PIGJQE","FPEIVS,"23"
"NYXFNX","VNEKVS,"22"
"SKLRRS","UFQHFN,"21"
"YZUTFX","HMCSED,"32"
"BPQMSU","GEZNNI,"34"
"SVHEMJ","IBQGOQ,"21"
"TPLAIG","MUWALU,"26"
"YSVANX","IBQGOQ,"21"
"XAAMFE","CWDUBJ,"19"
"IRXBMA","XKZPBU,"25"
"IVRAUX","ZQBMHN,"21"
"FSTBUW","ZXPSEP,"22"
"HGUFUB","ZFJTWJ,"24"
"ZQONCV","QWYOTV,"23"
"GSWWNY","LWZEWX,"21"
"WOTJSL","IBQGOQ,"21"
"UCZDMJ","MWYBBL,"23"
"FABBLN","URJKOX,"19"
"TJULEU","ZQBMHN,"21"
"NHQZYB","NFGVID,"31"
"XXRXPS","IWPTYL,"25"
"AHWDTU","NTFVJH,"34"
"RVWQIN","XISFDI,"30"
"YMPKGD","NSXHFN,"24"
"PXHTUM","RTWZDL,"23"
"KOOPSV","IBQGOQ,"21"
"GBHVEG","CUPZTQ,"27"
"PXXUZA","SYOPAJ,"21"
"MKFGBF","VTOBES,"27"
"MKFYTG","ZPGQLB,"37"
"RBURQH","ZTYISV,"28"
"VTJJRU","BSFFLV,"22"
"OWQPSA","AHNYUM,"24"
"EVWVAL","IBQGOQ,"21"
"VGREIW","IBQGOQ,"21"
"XLFMIP","APBKGB,"19"
"QDDSBU","IBQGOQ,"21"
"LFMSAM","HBVUXI,"30"
"LFZUTA","ZQBMHN,"21"
"XPEFYU","IBQGOQ,"21"
"HHNRER","QWYOTV,"23"
"JCGQPB","VBXMJC,"23"
"SKYNZN","GOBPIG,"20"
"TDRWZX","QWYOTV,"23"
"MCWDBU","YTYNNN,"32"
"PHGCTT","GJRBCF,"30"
"IFUKZU","THDIJM,"24"
"IHDLUL","KHFUTO,"24"
"WZUDOS","ZQBMHN,"21"
"HZOLPG","AQBOHF,"21"
"CBBJWZ","LIFJZQ,"22"
"DPKVMO","PIHJUG,"25"
"PWGBQU","ECNQRO,"19"
"QBDQOD","URJKOX,"19"
"CGWBEA","VBXMJC,"23"
"QOSAIQ","AGZJRL,"28"
"CRWHBO","XONWLM,"26"
"COSLRO","IBQGOQ,"21"
"NIKSAQ","ZZVPGD,"23"
"ZAPHPU","IONTQH,"25"
"LWPWCV","SEHRQO,"19"
"SHADLQ","SYOPAJ,"21"
"APXTPI","BEICAO,"23"
"KTZVJW","PVWICZ,"27"
"FREDWA","XONWLM,"26"
"XBUUSN","IBQGOQ,"21"
"RRNEAU","IBQGOQ,"21"
"QMOHNA","CYUYDR,"28"
"QGVUKN","WPWLVM,"29"
"DAGUSS","IBQGOQ,"21"
"FUNHZH","YMLYSY,"23"
"QDBSVV","VCWBZM,"22"
"EGQQWR","AGMXUQ,"27"
"JYEXQU","NWTTDQ,"28"
"JZNSSW","QYBKJU,"28"
"LHJUEF","BYHLMD,"21"
"XRGHNH","PASKRO,"28"
"FAZDYR","WFXSSF,"29"
"RENXRO","MVIANU,"27"
"HGTBRK","HAXWYI,"30"
"VKBCVI","OSNAKW,"23"
"MDEHTX","LDULCM,"19"
"MOEBQK","ZXPSEP,"22"
"NBTKVK","BQDDVM,"27"
"IPGTYC","UDZLTX,"49"
"SOEWPB","PGXIHD,"20"
"LBGTCX","ZTYISV,"28"
"MIWOTY","FBCWMS,"21"
"XTONPA","QNUPVB,"45"
"UCYCIE","ZXPSEP,"22"
"OJCVJU","ITPXGI,"26"
"ADBEBB","IBQGOQ,"21"
"KTLQXO","IWPTYL,"25"
"PVQSQH","VTOBES,"27"
"CDIFBT","BGGVZY,"51"
"CDRMYH","BMOXVG,"23"
"YVVANK","RFOFKJ,"28"
"MZAKWX","FKEGJS,"20"
"PKJEKT","IBQGOQ,"21"
"DXFNUU","OVVCAR,"30"
"TFLNHA","XONWLM,"26"
"HPWKRO","IBQGOQ,"21"
"ILXIAJ","AGZJRL,"28"
"USSWID","MWYBBL,"23"
"QVHIEI","UYUGVN,"22"
"CFIOIW","VBXMJC,"23"
"CNZJCU","IBQGOQ,"21"
"PPXZIL","WCSXXP,"21"
"DHTJKQ","NWTTDQ,"28"
"UHGQCH","MZYPNO,"31"
"ZTTWBZ","JNPLLO,"25"
"WAFGLS","SYOPAJ,"21"
"KNOBEH","RMOTWP,"22"
"ANLNNX","ZGRYWE,"27"
"OXAYTI","SCOZOG,"24"
"ZZKFRL","VBXMJC,"23"
"KZPAZG","YONKEE,"23"
"CBYTUY","UBMZTX,"24"
"OQBJJQ","VCWBZM,"22"
"XSTOSK","HYHDCW,"19"
"ZVCCQL","ZCEMDM,"19"
"NLUJLL","PIHJUG,"25"
"BRQEUP","VFQLNY,"55"
"XRGFNR","LKTINV,"24"
"SFBMOQ","RKWLLQ,"31"
"AVWDZL","VCWBZM,"22"
"FUZSKO","SYOPAJ,"21"
"ECSHQI","VCWBZM,"22"
"EDCVOD","SYOPAJ,"21"
"EDNCDE","AGMXUQ,"27"
"EWXPEW","LIFJZQ,"22"
"TUBNPF","DVDNDV,"23"
"RANAQA","HEBMPF,"23"
"KEMUQK","PRKQTM,"22"
"ATCJLF","UYOBTH,"21"
"VYNKKE","IBQGOQ,"21"
"HAXOBK","WYEFKM,"26"
"ADGCTB","SEHRQO,"19"
"CENDHV","HVXYSG,"34"
"OMOYLU","JHRQAD,"19"
"GTUMGI","IBQGOQ,"21"
"MIZYHP","IBQGOQ,"21"
"WQXFAS","VZDDRM,"20"
"SQMJMJ","VZJMDG,"26"
"CNKRFX","URJKOX,"19"
"FFPTZS","HAXWYI,"30"
"YVCNWS","IBQGOQ,"21"
"ODHXSN","KKCBYR,"33"
"OADBPN","MVIANU,"27"
"DUZJBI","XONWLM,"26"
"TUJEOD","HDPLKN,"25"
"ZCTNDY","XVGSUK,"31"
"WJHDUV","UPBPLF,"21"
"EJMRHO","IHWQZG,"30"
"OXBVJO","VBXMJC,"23"
"JDFGVD","PBSGPR,"47"
"ZYKFHK","SYOPAJ,"21"
"YAAYUX","QDUDRB,"23"
"JYQXIT","NKWCKA,"28"
"DDTRGB","SYOPAJ,"21"
"TIFHBF","GEZNNI,"34"
"ZGPYFD","GWVYUU,"49"
"EWPHZO","IBQGOQ,"21"
"YUBLLN","XISFDI,"30"
"RAIIOJ","IBQGOQ,"21"
"YBVSGX","URJKOX,"19"
"FEMYTG","VCWBZM,"22"
"JBSDWM","IBQGOQ,"21"
"SASDDY","SYOPAJ,"21"
"PXBSGM","QWYOTV,"23"
"WSJATX","OQALBK,"25"
"QWALRM","NANBUB,"22"
"OZBNGY","CUPZTQ,"27"
"IOBWDA","IBQGOQ,"21"
"JJUMRP","HDNKJJ,"21"
"FFSPCA","UDQVPV,"22"
"ZCLOGI","XISFDI,"30"
"SWRPFE","VKSWMK,"26"
"HBHPEM","ECWPWX,"28"
"SHZABQ","WPWLVM,"29"
"IKSMXQ","SYOPAJ,"21"
"AEVSPV","IBQGOQ,"21"
"TWKWIC","XONWLM,"26"
"YRZZJT","PIHJUG,"25"
"YSHNLL","LIFJZQ,"22"
"IXUGKK","SYOPAJ,"21"
"UVSCDB","ZZVPGD,"23"
"HYMNMP","VMZRIH,"22"
"PTSWZV","HTWEPP,"20"
"YGWZDW","ZQBMHN,"21"
"JNQGPR","IBQGOQ,"21"
"ZSZXVU","SYOPAJ,"21"
"VTSXPD","IZMRKX,"23"
"ABRBZM","VKSWMK,"26"
"EVBXOY","QWYOTV,"23"
"SUIYZV","ZQBMHN,"21"
"ZYUJGN","IBQGOQ,"21"
"KZACAQ","IBQGOQ,"21"
"ZEGOXM","BIUYJN,"21"
"TYNSOC","AGZJRL,"28"
"NIZHJP","NAYFSY,"37"
"DATSJX","CFEYAH,"20"
"COLKAL","AJSECG,"20"
"YIOHJJ","QYBKJU,"28"
"WZWQMB","FRLRZH,"29"
"BWUZNL","QTGTRQ,"27"
"IUVUWU","IBQGOQ,"21"
"TDGBCK","ECNQRO,"19"
"QWWKAU","TWDZMV,"25"
"XTTHLP","ECWPWX,"28"
"GETCZV","SBETNW,"32"
"HXAIBX","RJHTEF,"21"
"QDPARJ","IBQGOQ,"21"
"QFGRAB","OJNMAB,"29"
"OQTYQM","HIDWCD,"25"
"ORLOVQ","IBQGOQ,"21"
"JWHEBE","DLCXHE,"41"
"EMSWRY","QNUPVB,"45"
"QLSPKD","NKWCKA,"28"
"XMRMIA","MGAGHZ,"28"
"LVVYBX","JYMFMA,"22"
"LWNHRF","DZODYJ,"48"
"HEYGSU","LWZEWX,"21"
"WBFDPL","QWYOTV,"23"
"SATNZF","ZXPSEP,"22"
"LSRZDH","HTWEPP,"20"
"KGGAIT","VBXMJC,"23"
"RPWVRT","ECWPWX,"28"
"WYJQGH","QNUPVB,"45"
"BYTNRG","SYOPAJ,"21"
"TBRJAB","HQFPSM,"22"
"LVFPYC","VCWBZM,"22"
"AXKJSW","HJONBL,"28"
"JZIJRE","LIBMUQ,"24"
"YONEDQ","PIHJUG,"25"
"OORFEA","DTCBGH,"23"
"ZJVCIM","VCWBZM,"22"
"DUXLTE","FFZZUQ,"27"
"JDTESO","KKCBYR,"33"
"QRRGYB","HTXZDY,"27"
"VHCARZ","IBQGOQ,"21"
"AQVMWF","PIHJUG,"25"
"QCWLBQ","YPXTCS,"29"
"LXZOJW","MGLNDJ,"23"
"EATPUM","KZQMRX,"27"
"CZADTR","XLQVJJ,"34"
"DUKPZZ","IBQGOQ,"21"
"MAMCNU","IBQGOQ,"21"
"HJZKBR","VTOBES,"27"
"QFFBNH","HTXZDY,"27"
"YFUMZN","IGELSU,"23"
"UMDYFH","THVIXG,"25"
"XGJKDF","QWYOTV,"23"
"JESXJL","HAXWYI,"30"
"EADKQZ","HEBMPF,"23"
"CHRRGX","BCZZEC,"31"
"UUDWVO","VQCZHT,"30"
"UVCIMV","QZGPOJ,"45"
"NVNBGM","APBKGB,"19"
"UCGQRC","APBKGB,"19"
"GEBIFZ","RTWZDL,"23"
"RVXJBX","UDZLTX,"49"
"TFZVKP","YMVLJI,"19"
"HPHGMS","ORVIIU,"23"
"ADJBJV","ECNQRO,"19"
"PVUVEU","ZXAGSY,"22"
"UPABHC","WDBBWE,"20"
"PQCNPC","HDNKJJ,"21"
"JQIACF","VHYNPR,"19"
"IHWTDD","AGZJRL,"28"
"PFLTXE","IBQGOQ,"21"
"ALBVVO","OJNMAB,"29"
"LELSYQ","SSEXON,"20"
"TVHMRZ","QNUPVB,"45"
"GRXFKA","JQZPEH,"24"
"GBLCCL","GYOGYX,"21"
"ERXRYM","QNUPVB,"45"
"QNCSDZ","QNUPVB,"45"
"EYYILO","APBKGB,"19"
"EGOOHS","CKEFAE,"30"
"QYLNRQ","SPWVLS,"25"
"MPQZCY","XONWLM,"26"
"YIBKKD","FYBKWT,"29"
"GFDIOY","IBQGOQ,"21"
"GVYCAH","SZONVH,"21"
"GOGXGB","AZNFHO,"28"
"DQILJX","KOFNKV,"28"
"TZPQGX","KGKPYX,"22"
"XJIRSZ","XONWLM,"26"
"QBOCSH","ZQBMHN,"21"
"NPEGJA","NAYFSY,"37"
"KPNCGC","VBXMJC,"23"
"VAPBDN","TWDZMV,"25"
"VCGVHV","SYOPAJ,"21"
"DRWUHC","IBQGOQ,"21"
"AFPQKR","OHHHCO,"25"
"XQRYBA","HQFPSM,"22"
"UCMCWW","SZONVH,"21"
"GEBTJY","IBQGOQ,"21"
"MRRRUO","ETEEHF,"33"
"QPBMUL","LWZEWX,"21"
"CRZGVU","RFOFKJ,"28"
"PCHMEM","VTOBES,"27"
"BUQYWA","OBETYI,"24"
"MMIFTK","URJKOX,"19"
"LMZDTV","FFZZUQ,"27"
"QARRYJ","XBDXHB,"21"
"CHEMHX","ZTYISV,"28"
"QSMMCM","ZZVPGD,"23"
"PQGHXR","SBETNW,"32"
"ZVSVNV","CWDUBJ,"19"
"ZFQPSO","XONWLM,"26"
"VRJXXQ","SYOPAJ,"21"
"TFYBTP","QWYOTV,"23"
"OCEKOL","IBQGOQ,"21"
"INEZUA","QXCEHR,"28"
"WINOLS","MOLEDQ,"21"
"GBIXTJ","UXJQTB,"29"
"MKWMEA","GWVYUU,"49"
"YSKBOY","MJWSOT,"21"
"ZPLTEH","SYOPAJ,"21"
"HXVUVD","VSJNGB,"24"
"FQIQHG","IBQGOQ,"21"
"ZLERAJ","NHZFLY,"23"
"QJXPMG","XVGSUK,"31"
"RMUGOL","HBVUXI,"30"
"AMTOYO","NANBUB,"22"
"FTJFGN","JMQDXF,"28"
"AUJMBG","ZTYISV,"28"
"XJGPNP","IBQGOQ,"21"
"ZYOVEF","JXFOCO,"22"
"YYJJEN","OSNAKW,"23"
"HRRPYX","KZQMRX,"27"
"RSQGRL","XBDXHB,"21"
"RIIILB","KCUYCY,"29"
"VXFPOF","WMLKCU,"22"
"QHXQLG","OQALBK,"25"
"TCRIOO","IONTQH,"25"
"GGPPWS","ZTNPLB,"25"
"GIJGTZ","HVZPHH,"35"
"EMPJNT","OSNAKW,"23"
"MJRQZF","QEUHKZ,"25"
"UDBZSR","FFWDOO,"36"
"MRIWFP","QNUPVB,"45"
"ZNNQKI","XONWLM,"26"
"SGYJBP","VCWBZM,"22"
"DLUXUM","APBKGB,"19"
"LRMAXI","AGZJRL,"28"
"DESNDM","ABXBXF,"32"
"AZOMIU","SBETNW,"32"
"JXDEVC","VKSWMK,"26"
"RBPJDV","YHWUKR,"26"
"IHYXNE","IBQGOQ,"21"
"VDRTYK","ZQBMHN,"21"
"ZFPQLL","VYUYOO,"24"
"LEIGBX","RLLUMN,"29"
"HEKLWI","SUAHLV,"26"
"ZTPXMY","WYEFKM,"26"
"ZTTFBA","QEUHKZ,"25"
"GFTACT","IBQGOQ,"21"
"DYNMUR","IBQGOQ,"21"
"GVZWVW","QNUPVB,"45"
"KGOHAD","FVHJCD,"24"
"NPGDNO","PBUZYW,"28"
"RGCWRP","PIHJUG,"25"
"DCNKTH","WVZJUH,"28"
"HZAMTA","XONWLM,"26"
"UHCMAH","LIBMUQ,"24"
"XBEKBZ","XVGSUK,"31"
"GOCMSQ","AGZJRL,"28"
"ATYTFE","JQZPEH,"24"
"JHDKIY","CYUYDR,"28"
"YQNHLQ","IBQGOQ,"21"
"ZYNZWT","SYOPAJ,"21"
"YYLBZH","CDODKD,"23"
"SXJMJE","YONKEE,"23"
"NWKXBO","JNOWCL,"24"
"TPUKGE","XONWLM,"26"
"IHGCMX","OJNMAB,"29"
"JHTZXN","WJVEOS,"23"
"JPEGCF","VHYNPR,"19"
"UJVKGH","PFESFB,"21"
"VUHQTP","OSNAKW,"23"
"TDSEXG","AHNYUM,"24"
"QVWQNF","APVZKW,"35"
"FLCFLP","IBQGOQ,"21"
"FMNEVI","YONKEE,"23"
"WOMJHX","VBXMJC,"23"
"FASAXG","MOLEDQ,"21"
"RHELDB","VQOKNT,"20"
"TADPOG","PKKQWZ,"27"
"LNASUD","YONKEE,"23"
"FZMKXX","OCOCJL,"30"
"AYWFIH","XISFDI,"30"
"PZOSJG","QVSCUN,"24"
"QKPFYP","CWDUBJ,"19"
"CNKGMG","VMFSAB,"28"
"UDCLTC","JTUBCC,"19"
"UEJCNY","HZZHYX,"24"
"BSJMBJ","ECNQRO,"19"
"ZCGWMT","QWYOTV,"23"
"RVVYUB","GEZNNI,"34"
"GJKYCD","ZJXOSJ,"25"
"TUUBYS","ZTYISV,"28"
"NSUQJX","KCUYCY,"29"
"PAOQRL","NAYFSY,"37"
"ZPGKYU","URJKOX,"19"
"CNJKQT","IBQGOQ,"21"
"NOUBPK","QWYOTV,"23"
"EFUGAO","IBQGOQ,"21"
"LIECRY","MBCLCN,"29"
"TRQHKI","BFDARC,"40"
"HYDYYS","ZQBMHN,"21"
"TEGLKB","JNPLLO,"25"
"ITZPZL","RHUKSJ,"23"
"ATXXKT","XONWLM,"26"
"JGMMKQ","PIHJUG,"25"
"AJSKPD","GEZNNI,"34"
"OOEDEQ","QMZPUE,"28"
"CQNEME","CUPZTQ,"27"
"ZUSYYZ","HQNGIU,"23"
"STFRJF","OSNAKW,"23"
"BJYPUR","QWYOTV,"23"
"TYRKST","QWYOTV,"23"
"NOBQTM","HTXZDY,"27"
"QPFAIV","DLAFDH,"25"
"CTPYWC","AGZJRL,"28"
"UNPTBV","JMQDXF,"28"
"XAXWAQ","QWYOTV,"23"
"CAIFWH","CASBBX,"29"
"JFBZRM","HZZHYX,"24"
"HDTNZD","IBQGOQ,"21"
"RYDVSA","PWFTXY,"24"
"QBJDIN","AGZJRL,"28"
"KIXGSQ","HQFPSM,"22"
"MUXNSC","BFDARC,"40"
"MUZVKJ","BFDARC,"40"
"MSUZYC","PWFTXY,"24"
"YEMCKX","SGXGEH,"19"
"VLNKRO","TFYFVL,"32"
"VDOKEA","URJKOX,"19"
"ZCJHPG","GFGMLR,"25"
"ZFLJRY","IBQGOQ,"21"
"GJKHLO","WPWLVM,"29"
"MCGONG","IBQGOQ,"21"
"AMZDNJ","NWIUQE,"21"
"LUBNAW","AECLWV,"20"
"KVMGPQ","KKCBYR,"33"
"ESIVSA","XONWLM,"26"
"SGNAGJ","JPDPGO,"23"
"FXBLMS","AECLWV,"20"
"JHIBCZ","PIHJUG,"25"
"LQVSXR","MZHHQC,"29"
"MWJGTO","APBKGB,"19"
"TZURYU","WCSXXP,"21"
