"OrderID","BuyerID","Age"
"GRSAFG","WCGVZH,"23"
"KVFLPS","UKYFHG,"22"
"OKBZIW","CYDOMT,"35"
"WIQBDI","IZWEAC,"24"
"PBDUVH","IYPAEU,"26"
"KDTQOG","LQSPZR,"22"
"EFFPRQ","PZVPWM,"34"
"CCLOZT","IGYPMY,"21"
"OONRFB","OYEDHV,"30"
"CQFSNX","ATVRHR,"33"
"DLBBFZ","SBHEZM,"21"
"ISYPCE","DGISZF,"39"
"GOOKEX","ZFKLWR,"20"
"CKDRPQ","VRIGKM,"22"
"IEQNIJ","JROKMW,"21"
"JGVMYD","TLSDWL,"23"
"MWXKSL","NJCQUK,"24"
"CYSNOP","ROHCGN,"30"
"LFZEWB","XTDVQM,"28"
"IAAQEK","FWFCTY,"35"
"VXVYVW","QLDACH,"29"
"FDRVPM","GEYZOI,"21"
"TINAFK","BYZQFV,"22"
"MCNTNU","NZJSWS,"25"
"MNNXUU","BAORSG,"25"
"MRHUJR","BJHGHX,"33"
"EWSALN","EIAPYE,"29"
"KPIWYE","MCVAUX,"27"
"ETSONR","PAAPDZ,"24"
"PSSHHL","KOQNZW,"26"
"ARWECE","GXTPDR,"25"
"MMXOML","ADQKFQ,"30"
"ACCOWZ","HQCPEI,"32"
"NQWAPX","MZXAEE,"29"
"OYVXFT","UJXIAD,"19"
"FMLURY","TELXGN,"28"
"SNXUOO","PCQYMY,"41"
"NMPUTA","QDDDXM,"22"
"LJBRYY","PJZCZP,"25"
"ZWXOFZ","CGZSCC,"21"
"IDWVAQ","QBIXHY,"19"
"YWSNHL","IFVUOX,"41"
"TGGRWK","EFFAZT,"25"
"MBTJPS","OIRFMZ,"19"
"ZDSJYD","OIUIFC,"23"
"ESNHNE","OPBASA,"24"
"PMSCGS","EUDYHF,"21"
"YKSTVI","KEOQIG,"36"
"IWBLXB","UBCZGH,"26"
"YXTWTJ","HVUNMZ,"24"
"EGANVA","ELRGDD,"33"
"WMVQEP","BZAFBA,"23"
"VZHVKM","FYJQAU,"24"
"RMUJDM","LCQYRK,"29"
"GUHIIO","QOBVAE,"20"
"OXXUPA","HQMOQW,"22"
"BFUEOY","PMFMIA,"32"
"IEUPUQ","VIFGAW,"28"
"KLADEJ","POQGTP,"21"
"YONIHV","AFPBGN,"46"
"NFEWNT","BBQWIN,"20"
"SENCZJ","CTGDWC,"20"
"JEIOBE","BNDAIL,"31"
"FRVHBE","FAEJGV,"29"
"AWGMRG","WTMMUY,"21"
"EDZLTS","JDIAPY,"29"
"LNSLNP","SLNXDD,"23"
"ETABRI","SPWGLL,"21"
"PPOZBK","QDGFBA,"29"
"PPOZEZ","IKPMOE,"25"
"HZTTTO","LXYLXS,"42"
"CAYLRR","MQRDYH,"26"
"BYFZPJ","SIUQOI,"30"
"OMGQMO","CXDOOF,"24"
"SOGFFV","QDJBNA,"30"
"XUCNLV","VJWLQM,"66"
"XEJEYT","ENBJGQ,"39"
"QOKSFA","WDRAQW,"20"
"FHSWKR","LXFWRN,"24"
"SHRALA","HQDESD,"29"
"UQFFHF","VXXQFZ,"23"
"OVOLKE","FYLZVP,"27"
"NSPWNS","FSEHJR,"44"
"CDFMOQ","RUUEZN,"29"
"ZQQQZV","DJYOLM,"45"
"XWGPON","TCYGIY,"24"
"NUBYAZ","LXUHUG,"19"
"SPLFQH","EXSPRQ,"35"
"XFJRYM","BHQUXP,"32"
"YDEHFQ","WQGCDO,"21"
"HBQWSN","ZMBSKB,"21"
"NFXDQJ","NSCWWA,"25"
"SMHFKH","KCGUDK,"22"
"CPYVAK","MKDEJU,"25"
"ZTPOEA","ORUAXN,"24"
"AESQLJ","HFFWJJ,"20"
"KNRLNE","AMOKPX,"21"
"KJNOWT","HWIXJW,"30"
"KKSJQH","MSXEKA,"28"
"YPNKLI","GZNSID,"24"
"ZYEZQI","UJWOUU,"26"
"AIWWBU","AVELTZ,"34"
"YNZWCP","KOVUFY,"28"
"ZGVUED","LDYDNE,"33"
"DKFMBV","ZTBMNS,"23"
"PHCCHT","LGRQIT,"30"
"MAPPUB","TCZTUK,"41"
"XOJZPK","ICBYMT,"22"
"YCQKPB","LPSDMU,"24"
"BZZHSG","DQKRXA,"24"
"JFTXHQ","NRKGGZ,"19"
"JSOYEV","PFTKZH,"24"
"HIAIYZ","PKGPOT,"32"
"VCCWTZ","KSLKXJ,"22"
"KILKDW","RMBMRP,"30"
"SOITED","AMZJKQ,"32"
"GENXNV","VZFJKF,"32"
"PPCVKF","XEFQJU,"51"
"UFVNAP","ZLXCJU,"29"
"UFYHZW","BJJNOV,"37"
"MMRCEL","HJJWZV,"20"
"LRHBKX","SNIWOI,"35"
"OVCCYE","CPJYDR,"24"
"HMDLPX","LILQCV,"48"
"QLJNVT","KZNITH,"22"
"EHSSLP","EBQTAL,"25"
"PYQYSV","NRSKIE,"21"
"CFFFAR","YWYCRA,"40"
"MTQYKD","AIXSFO,"26"
"RXQPKR","LURKWA,"23"
"LWQDXP","PYTLCV,"21"
"XQBZOS","MJUPKR,"20"
"OOYHLE","BIDRBJ,"22"
"PEFQTD","JXCJPR,"34"
"ZSNDWQ","HPUCEC,"35"
"PHXBWZ","NSCUXC,"22"
"LTBPKY","MSWHYK,"23"
"EJUKKB","DBKKGM,"19"
"MHGLFB","ANEJJT,"26"
"FKPITJ","KISJPC,"35"
"IEXIHK","NAXIGE,"23"
"KJQHHQ","HLALUV,"23"
"XKAJXD","VHKPGX,"23"
"XKWCGP","ICGDQN,"27"
"TMHFAF","SGHKOG,"21"
"DOTMZQ","CLXNOP,"24"
"VUEFOX","FKTRCW,"22"
"VASDHB","LHIULJ,"19"
"NJIOKY","BHSZRS,"46"
"JLZIFS","ZYXRDO,"26"
"RMEUAB","LYQJTP,"45"
"HTKZHD","TDXSBX,"24"
"CAIWCB","JOUTJV,"26"
"FNWLVJ","EJZGYE,"22"
"VXRXBG","MPLUAZ,"33"
"QLEQNH","CXDOOF,"24"
"QWTJOH","GAGTHQ,"23"
"UBEFXW","UYBRZM,"38"
"UBPVDO","EMKXAR,"24"
"QOSJMW","RKFRRQ,"42"
"RSHSUQ","WKQEEC,"30"
"WDCODX","NZJSWS,"25"
"OCEEVE","JPHOID,"32"
"BMTSNC","CITAIK,"35"
"LRLXZO","NTQVCS,"49"
"PVQZQV","UWLJAC,"20"
"KLNAMD","RGWGFB,"26"
"IHYBJJ","ZHLZDF,"23"
"ECHXXU","AUNKJG,"47"
"ZFFZVJ","CDCBFG,"50"
"LWIEJM","LEUCDS,"39"
"TGDFZY","CCFASA,"46"
"VEZVUR","PQDDAJ,"19"
"CETJSP","LRSKFP,"32"
"MUBZYO","LCNJIX,"23"
"ZPKCZG","XHVPQL,"30"
"CMNLEG","SYLKLB,"40"
"JKXGDO","ITGGVV,"22"
"YEEITB","RXUFMM,"22"
"XRPBIS","KUQTHV,"34"
"RZCVRR","UNEYAI,"26"
"MCFFSB","QKFNTO,"36"
"TUIDGG","DNETPV,"24"
"WQUOFF","YWJKQB,"25"
"WRNYSS","MQEKFH,"34"
"XLFPGZ","ALSNUX,"60"
"HQUOUN","AFVOYD,"31"
"HRBBRL","TFJZIW,"27"
"KZBAGJ","RRJIHV,"32"
"OPMJXS","SMEJTC,"31"
"ZLDFCG","TNAMTE,"52"
"ITIDCQ","HQHXDA,"21"
"HFJOVF","ZGAWYL,"20"
"MWINBO","HPJFXU,"24"
"QQHMIC","JOJILD,"22"
"NFAZEO","WLYMQK,"31"
"ENKNWT","IDHGEX,"30"
"LFXFXW","DJSTEN,"25"
"ZRTIBO","HWYUKB,"41"
"GAJXNN","IDVCGS,"34"
"JOZNKP","DBRROL,"21"
"FPKYUA","MHURUM,"35"
"BJVSNI","ZEFNJD,"37"
"CVKBIQ","AXAQYU,"27"
"MLWZKI","NSCUXC,"22"
"LJMAEZ","CZTWYZ,"26"
"EWPBBK","HKZGQM,"25"
"RAULCG","XHTVUI,"34"
"KPZNYR","CEQFOW,"29"
"FGWSWH","BKCOLT,"24"
"ARVXVS","HSCTSL,"25"
"HTFLVF","ZKGAAR,"27"
"WKLSQF","PFPRXO,"50"
"WKMYIH","IMSBSQ,"33"
"OINSHD","MKRGQE,"21"
"ACMAKW","IAJWKN,"26"
"QMJABK","FYOYVX,"26"
"IQHIJS","LZPIUD,"27"
"LVAYMU","KMVYVP,"32"
"LWWLGR","FCMHMC,"21"
"PFKOYK","WKYGZK,"24"
"ZXVEOU","MJHVNP,"41"
"WATIFJ","YLOFWO,"31"
"SZYTBQ","PCGZMX,"21"
"PQTUMF","ZXHTUT,"25"
"JQZGMQ","HWYUKB,"41"
"VLURZE","BEJVKG,"27"
"MYWUDV","KCPYDN,"26"
"ZBSTIG","PSJGCT,"27"
"AGRXRZ","YVIOLQ,"23"
"OBAPZR","PEBFYF,"22"
"DKVLWF","BTVFNJ,"24"
"AEBKVA","CPKLYO,"39"
"XWEEIV","PKKBWD,"34"
"GCEHSE","ZGAWYL,"20"
"KHHAZM","LNMCIU,"21"
"WVGCLE","HEIRMR,"44"
"JDUDZF","YKLSFQ,"30"
"VWBITS","IYWNBD,"25"
"QQFWDF","UPAPTO,"34"
"AWVSMJ","PBMNAZ,"24"
"DCECAM","UGQGWM,"22"
"EDUOMQ","EFWMKA,"35"
"VCKATU","VOMIAC,"41"
"DROFFT","DMWPGO,"22"
"NLQMSD","XLPKTJ,"24"
"LSDMSF","WYRKBV,"24"
"TXGOOL","MJZNCD,"27"
"MIDTXJ","PNPFPN,"27"
"GXPZJL","TIJGFL,"24"
"JBXPUC","BREYTX,"27"
"VUWSJS","LPSDMU,"24"
"KBCRMU","FWWZJQ,"42"
"MEPCZP","HRVBXH,"24"
"ZFKLQP","JSBDFE,"32"
"XXHOND","VYZOGM,"30"
"AKMVAM","HRVYOX,"21"
"WEBLEK","LPSDMU,"24"
"UHMHNN","CXDOOF,"24"
"UHYDUH","KUCXJT,"23"
"ZCTODK","KFVXGS,"19"
"OKQEYI","VDBKMJ,"51"
"PABVNA","CWRJFD,"29"
"SDECYM","HQJRWF,"30"
"LGYTTV","WIRLWO,"44"
"CQPHHP","ZCHGJR,"36"
"PTVMRP","TTLYQG,"19"
"XCKBAW","HLALUV,"23"
"BBOLJX","GOTMWR,"27"
"PIGJQE","PECBNC,"31"
"NYXFNX","MUSKWK,"22"
"SKLRRS","DSWMJG,"26"
"YZUTFX","NZAJXK,"26"
"BPQMSU","OBYDEQ,"47"
"SVHEMJ","ZCYWOG,"36"
"TPLAIG","YYUUKI,"23"
"YSVANX","HAXAVT,"18"
"XAAMFE","CLLGZZ,"37"
"IRXBMA","OJZEKO,"31"
"IVRAUX","BQNBMQ,"22"
"FSTBUW","YKDRWO,"24"
"HGUFUB","CTGYTR,"27"
"ZQONCV","GDPAUO,"20"
"GSWWNY","UNNVAI,"24"
"WOTJSL","GYLIJU,"24"
"UCZDMJ","LPEVFU,"21"
"FABBLN","ZETXNW,"22"
"TJULEU","EXTOXI,"29"
"NHQZYB","DZNZVF,"25"
"XXRXPS","TWIVRB,"22"
"AHWDTU","QUSWUF,"33"
"RVWQIN","LPGFLS,"29"
"YMPKGD","TFLRYK,"32"
"PXHTUM","KTJQOD,"26"
"KOOPSV","OCJMLI,"20"
"GBHVEG","LFDSTU,"22"
"PXXUZA","BMRFGF,"18"
"MKFGBF","CZHTJN,"24"
"MKFYTG","GJYIOT,"46"
"RBURQH","JNQBMR,"26"
"VTJJRU","PECBNC,"31"
"OWQPSA","QFNRQC,"22"
"EVWVAL","RNGWEN,"20"
"VGREIW","EHFYKM,"25"
"XLFMIP","CPOGFT,"43"
"QDDSBU","MTGQCK,"33"
"LFMSAM","FOWHEX,"54"
"LFZUTA","UHNYWI,"23"
"XPEFYU","LAUFWH,"31"
"HHNRER","LZBIUS,"24"
"JCGQPB","CFGDPA,"21"
"SKYNZN","GKRUCD,"24"
"TDRWZX","REVMWK,"23"
"MCWDBU","SALHQI,"28"
"PHGCTT","RZVCNE,"32"
"IFUKZU","NEJTJJ,"26"
"IHDLUL","THPELG,"28"
"WZUDOS","XUCTJD,"29"
"HZOLPG","DUOKFN,"22"
"CBBJWZ","ONLUWQ,"20"
"DPKVMO","GTNALO,"23"
"PWGBQU","OSPAZX,"28"
"QBDQOD","GFLAAF,"24"
"CGWBEA","UZKDPN,"23"
"QOSAIQ","JQQHSO,"21"
"CRWHBO","GJCDYJ,"23"
"COSLRO","RHVSBS,"38"
"NIKSAQ","MMQKCA,"32"
"ZAPHPU","FEDPWG,"25"
"LWPWCV","XAUUPP,"36"
"SHADLQ","GPYUVO,"22"
"APXTPI","NCZMUC,"23"
"KTZVJW","IQDEMI,"23"
"FREDWA","KHQIAL,"25"
"XBUUSN","UIRNCY,"41"
"RRNEAU","VIJETT,"22"
"QMOHNA","ONNHPM,"33"
"QGVUKN","KVCATU,"30"
"DAGUSS","BBOZYA,"40"
"FUNHZH","QBQFHY,"35"
"QDBSVV","RACUFU,"24"
"EGQQWR","PQDEKD,"30"
"JYEXQU","LODHZF,"40"
"JZNSSW","KUQEOV,"36"
"LHJUEF","OHIGZS,"36"
"XRGHNH","KLQMSR,"24"
"FAZDYR","ATKCAW,"25"
"RENXRO","IZITYO,"24"
"HGTBRK","AQLPEX,"28"
"VKBCVI","LVICBB,"43"
"MDEHTX","TZWQVF,"20"
"MOEBQK","HVVSWZ,"28"
"NBTKVK","OLRFCU,"40"
"IPGTYC","ODTBWD,"25"
"SOEWPB","EIPKAK,"62"
"LBGTCX","NLHMKA,"23"
"MIWOTY","QJBPZA,"22"
"XTONPA","ZJFBTD,"56"
"UCYCIE","YLCITG,"31"
"OJCVJU","DNETPV,"24"
"ADBEBB","NHZESH,"21"
"KTLQXO","OFBVRX,"25"
"PVQSQH","KJEGRC,"20"
"CDIFBT","XXEADJ,"44"
"CDRMYH","ILWUOP,"19"
"YVVANK","YPFFZH,"20"
"MZAKWX","GFDOOQ,"20"
"PKJEKT","MXGZUN,"27"
"DXFNUU","JFNPWI,"36"
"TFLNHA","GTZZYR,"24"
"HPWKRO","XCYQFW,"23"
"ILXIAJ","VJSEKE,"31"
"USSWID","FVPTJF,"27"
"QVHIEI","VOBIKG,"25"
"CFIOIW","KSAMWQ,"21"
"CNZJCU","ELMEGL,"23"
"PPXZIL","TXLRWF,"25"
"DHTJKQ","TEURKT,"27"
"UHGQCH","REYAJK,"35"
"ZTTWBZ","ONOWAI,"27"
"WAFGLS","YBWDOV,"19"
"KNOBEH","AUYRPN,"34"
"ANLNNX","YFWGEG,"21"
"OXAYTI","XZNBDB,"26"
"ZZKFRL","JNEEBF,"24"
"KZPAZG","FZPCSP,"26"
"CBYTUY","ZGAWYL,"20"
"OQBJJQ","IADWXJ,"29"
"XSTOSK","UIXGNG,"19"
"ZVCCQL","MFZGSY,"24"
"NLUJLL","WKYGZK,"24"
"BRQEUP","LQQMOV,"21"
"XRGFNR","MIBBDH,"36"
"SFBMOQ","OLCNVU,"19"
"AVWDZL","NWUDLN,"48"
"FUZSKO","STUKRE,"20"
"ECSHQI","QCQSKK,"25"
"EDCVOD","XIVTUP,"24"
"EDNCDE","HSIHXT,"34"
"EWXPEW","YKOJKE,"25"
"TUBNPF","AIDOSC,"22"
"RANAQA","KOEKSU,"23"
"KEMUQK","VVDWWB,"22"
"ATCJLF","UYGPZT,"21"
"VYNKKE","ZGOTGY,"21"
"HAXOBK","AUROQR,"34"
"ADGCTB","PCCWMD,"26"
"CENDHV","VYPBVX,"27"
"OMOYLU","FLJJXE,"20"
"GTUMGI","SXLDRB,"20"
"MIZYHP","QQOGXV,"22"
"WQXFAS","ILGVEV,"21"
"SQMJMJ","XLZEAZ,"37"
"CNKRFX","QVARDZ,"28"
"FFPTZS","HTSIVH,"33"
"YVCNWS","KUQTHV,"34"
"ODHXSN","HVUWWG,"45"
"OADBPN","BIQSKL,"24"
"DUZJBI","PPQENN,"26"
"TUJEOD","XCEFVL,"24"
"ZCTNDY","WVCZUU,"30"
"WJHDUV","DATFWF,"23"
"EJMRHO","ATGATL,"34"
"OXBVJO","RANCOA,"25"
"JDFGVD","FGYHSE,"25"
"ZYKFHK","QHSOWS,"23"
"YAAYUX","NGOMFH,"37"
"JYQXIT","SPZSUJ,"21"
"DDTRGB","WOYZZY,"20"
"TIFHBF","YLOSZQ,"49"
"ZGPYFD","KMYMUJ,"32"
"EWPHZO","TNWDZS,"24"
"YUBLLN","KPUHKC,"43"
"RAIIOJ","HNOKOA,"24"
"YBVSGX","HEMDRO,"19"
"FEMYTG","HMPRSJ,"25"
"JBSDWM","KWNSMX,"49"
"SASDDY","TLXABV,"24"
"PXBSGM","MLFXSM,"22"
"WSJATX","IJTRHP,"23"
"QWALRM","EYMIVV,"23"
"OZBNGY","OEQZUO,"28"
"IOBWDA","KSKEFT,"28"
"JJUMRP","BAFBBU,"24"
"FFSPCA","ZYXEIS,"27"
"ZCLOGI","MYJUHP,"40"
"SWRPFE","INUYBE,"25"
"HBHPEM","AZVXCM,"52"
"SHZABQ","TSKBPH,"22"
"IKSMXQ","GTLDRZ,"23"
"AEVSPV","CLPXCB,"24"
"TWKWIC","IHKTCM,"23"
"YRZZJT","MMTEYI,"25"
"YSHNLL","LGRQIT,"30"
"IXUGKK","DEZLMR,"30"
"UVSCDB","WLBMAD,"22"
"HYMNMP","SBCFKE,"28"
"PTSWZV","BVCLVU,"20"
"YGWZDW","FKUENM,"20"
"JNQGPR","GBIBVU,"25"
"ZSZXVU","TZCQNQ,"22"
"VTSXPD","JIGGWQ,"48"
"ABRBZM","BTFBMY,"25"
"EVBXOY","ZGAWYL,"20"
"SUIYZV","EJRVXK,"41"
"ZYUJGN","RWJURL,"24"
"KZACAQ","OKETIY,"24"
"ZEGOXM","ULHWYX,"21"
"TYNSOC","AUSANN,"39"
"NIZHJP","RNHKKR,"22"
"DATSJX","ZYJJKA,"27"
"COLKAL","DFYZYZ,"25"
"YIOHJJ","LRGCKY,"29"
"WZWQMB","JNUNCV,"31"
"BWUZNL","XWFDOB,"50"
"IUVUWU","RWAKEE,"48"
"TDGBCK","OOAJKI,"33"
"QWWKAU","XBDFQN,"23"
"XTTHLP","PCPFEW,"34"
"GETCZV","FDHCEQ,"36"
"HXAIBX","EMYBBF,"28"
"QDPARJ","SRGRRX,"24"
"QFGRAB","PALWNI,"24"
"OQTYQM","LUPFZK,"20"
"ORLOVQ","NUCBSD,"36"
"JWHEBE","VIYTUO,"24"
"EMSWRY","QJILXN,"41"
"QLSPKD","SCMRDJ,"36"
"XMRMIA","QCEDCL,"24"
"LVVYBX","TABSJH,"23"
"LWNHRF","SJFIZW,"29"
"HEYGSU","JDSEQV,"21"
"WBFDPL","JVFIUL,"21"
"SATNZF","XNGPFH,"21"
"LSRZDH","CCTJVO,"21"
"KGGAIT","XRJUNA,"60"
"RPWVRT","PYTCIM,"19"
"WYJQGH","YOHSVY,"47"
"BYTNRG","KFCJAR,"21"
"TBRJAB","IPLIYD,"19"
"LVFPYC","HKUPCL,"30"
"AXKJSW","HZEIAL,"27"
"JZIJRE","JQYVTH,"24"
"YONEDQ","TNYIPU,"25"
"OORFEA","DAIQYN,"24"
"ZJVCIM","GMHPHX,"36"
"DUXLTE","MDFNLI,"27"
"JDTESO","BEKFEU,"21"
"QRRGYB","SPYEJT,"24"
"VHCARZ","JEHTYP,"21"
"AQVMWF","EGBQRZ,"26"
"QCWLBQ","GDCNIR,"24"
"LXZOJW","QGYNPZ,"43"
"EATPUM","UALXRN,"27"
"CZADTR","VOHTAU,"29"
"DUKPZZ","JMKIMS,"53"
"MAMCNU","UZCDOW,"24"
"HJZKBR","NGKLBW,"26"
"QFFBNH","IAHCEN,"27"
"YFUMZN","UMMHBV,"25"
"UMDYFH","IUPDUJ,"24"
"XGJKDF","FQLRGU,"22"
"JESXJL","UVHBMP,"40"
"EADKQZ","VVVBYM,"23"
"CHRRGX","JZJTOP,"30"
"UUDWVO","BOVEBF,"24"
"UVCIMV","RXJVRO,"25"
"NVNBGM","KBDRNO,"19"
"UCGQRC","NOEQQT,"27"
"GEBIFZ","NLVHHC,"40"
"RVXJBX","SRXSVI,"40"
"TFZVKP","HHSDJQ,"21"
"HPHGMS","QXZIIO,"23"
"ADJBJV","JERTXC,"22"
"PVUVEU","CPOYKK,"23"
"UPABHC","BYEIYM,"27"
"PQCNPC","UMBTYH,"37"
"JQIACF","ZUPSXA,"20"
"IHWTDD","OGDEEC,"26"
"PFLTXE","TECESB,"25"
"ALBVVO","PXNZGO,"20"
"LELSYQ","TMVNJU,"20"
"TVHMRZ","NAPSXE,"32"
"GRXFKA","ABANMJ,"21"
"GBLCCL","HNIHNB,"30"
"ERXRYM","XXEPMM,"39"
"QNCSDZ","NVKGAD,"44"
"EYYILO","VOGBVE,"18"
"EGOOHS","RXIINP,"34"
"QYLNRQ","FOROXR,"33"
"MPQZCY","SHYXYU,"37"
"YIBKKD","MHTXUD,"36"
"GFDIOY","RSBWQY,"19"
"GVYCAH","WKYXBK,"22"
"GOGXGB","DAZXBQ,"24"
"DQILJX","UBCIZE,"29"
"TZPQGX","UWUDZF,"24"
"XJIRSZ","ADWLUN,"37"
"QBOCSH","LRNSUM,"27"
"NPEGJA","NDQIYB,"26"
"KPNCGC","FGCYXZ,"22"
"VAPBDN","HVNPIB,"39"
"VCGVHV","TOXAAU,"21"
"DRWUHC","HHXWIZ,"23"
"AFPQKR","CEDJJO,"26"
"XQRYBA","CABLET,"28"
"UCMCWW","LJQKRF,"24"
"GEBTJY","JQXXOD,"32"
"MRRRUO","SQEXPQ,"24"
"QPBMUL","YYUUKI,"23"
"CRZGVU","UHIZKC,"25"
"PCHMEM","CZHTJN,"24"
"BUQYWA","ENNGVC,"29"
"MMIFTK","HUEHAW,"19"
"LMZDTV","XZLMLK,"30"
"QARRYJ","MJNBZH,"25"
"CHEMHX","DFYVJY,"29"
"QSMMCM","ZCFVFR,"26"
"PQGHXR","HUSXTI,"37"
"ZVSVNV","KGLZEP,"28"
"ZFQPSO","GSOFVM,"25"
"VRJXXQ","BIMFNG,"24"
"TFYBTP","JJGSRB,"24"
"OCEKOL","AOTLFW,"26"
"INEZUA","LAHHUM,"22"
"WINOLS","YMGJEX,"22"
"GBIXTJ","LKUVIP,"38"
"MKWMEA","NZJSWS,"25"
"YSKBOY","YMASHH,"25"
"ZPLTEH","MQHXGN,"23"
"HXVUVD","EHJOOP,"27"
"FQIQHG","YPFEJD,"24"
"ZLERAJ","YJNQYG,"33"
"QJXPMG","STGUJT,"30"
"RMUGOL","DSINCR,"39"
"AMTOYO","KWEHLO,"23"
"FTJFGN","GQIPKO,"21"
"AUJMBG","XHFDYR,"33"
"XJGPNP","PPDIOV,"34"
"ZYOVEF","KMFQKE,"28"
"YYJJEN","SIAJWU,"24"
"HRRPYX","GKGKMQ,"23"
"RSQGRL","WZPGXH,"26"
"RIIILB","IJRBCA,"22"
"VXFPOF","GTBCAI,"25"
"QHXQLG","DGFWJJ,"23"
"TCRIOO","HCCKQY,"22"
"GGPPWS","WXNTKA,"31"
"GIJGTZ","OZSNQF,"27"
"EMPJNT","YYUUKI,"23"
"MJRQZF","AHAXNS,"27"
"UDBZSR","YPLRCJ,"28"
"MRIWFP","QYEGLM,"55"
"ZNNQKI","HSIKEF,"24"
"SGYJBP","NRHCZS,"33"
"DLUXUM","SYRKHL,"20"
"LRMAXI","ZSFUXP,"41"
"DESNDM","MLNNQP,"35"
"AZOMIU","UGWUKY,"65"
"JXDEVC","WCCGAW,"30"
"RBPJDV","OAMYNY,"27"
"IHYXNE","BXMJYK,"27"
"VDRTYK","MWNTOM,"31"
"ZFPQLL","XJXEPC,"21"
"LEIGBX","CGIYMF,"22"
"HEKLWI","JFPOYF,"38"
"ZTPXMY","YZBENV,"29"
"ZTTFBA","AHAXNS,"27"
"GFTACT","LHYZHR,"19"
"DYNMUR","XIZCKZ,"24"
"GVZWVW","KZKVLA,"49"
"KGOHAD","AMJYLZ,"31"
"NPGDNO","NSCUXC,"22"
"RGCWRP","GHWBJI,"22"
"DCNKTH","ZLQWGN,"29"
"HZAMTA","DDLNHJ,"22"
"UHCMAH","QWUOYO,"22"
"XBEKBZ","EGPADR,"35"
"GOCMSQ","IAWTRS,"24"
"ATYTFE","ONQKFO,"27"
"JHDKIY","UHWRTA,"30"
"YQNHLQ","KRXWZH,"23"
"ZYNZWT","WCOOTU,"20"
"YYLBZH","BYTGXT,"35"
"SXJMJE","YCZYXL,"33"
"NWKXBO","MTHDAU,"28"
"TPUKGE","XGHLAO,"21"
"IHGCMX","MJBAVF,"22"
"JHTZXN","RLYCEM,"22"
"JPEGCF","KRFEMB,"24"
"UJVKGH","XOEWFD,"23"
"VUHQTP","UGOHTX,"26"
"TDSEXG","OQSFNN,"28"
"QVWQNF","QNSDCQ,"36"
"FLCFLP","WNKMYZ,"24"
"FMNEVI","BCTBXM,"21"
"WOMJHX","FQWWAY,"23"
"FASAXG","HVNFJT,"22"
"RHELDB","LMKMWU,"21"
"TADPOG","VMMSHH,"29"
"LNASUD","ZLWKSZ,"53"
"FZMKXX","MBAZXS,"30"
"AYWFIH","IWOSDH,"30"
"PZOSJG","HTWITX,"26"
"QKPFYP","YMASHH,"25"
"CNKGMG","CHNTDP,"23"
"UDCLTC","SDAROR,"35"
"UEJCNY","WDJBBT,"29"
"BSJMBJ","GELTJV,"21"
"ZCGWMT","UZMPWX,"21"
"RVVYUB","RHJAWD,"37"
"GJKYCD","FDWMSY,"62"
"TUUBYS","RRLJCQ,"29"
"NSUQJX","SNCVCW,"20"
"PAOQRL","LDYDNE,"33"
"ZPGKYU","OACPWT,"26"
"CNJKQT","BPFBWY,"42"
"NOUBPK","OISNLP,"31"
"EFUGAO","ECSBIX,"19"
"LIECRY","GOJNEU,"24"
"TRQHKI","KFVVAX,"23"
"HYDYYS","SEVTTG,"46"
"TEGLKB","ZYFNNT,"21"
"ITZPZL","BAFPWE,"25"
"ATXXKT","BKMINO,"23"
"JGMMKQ","PQDLSZ,"49"
"AJSKPD","UHJLFD,"50"
"OOEDEQ","OJZEKO,"31"
"CQNEME","ZMBSKB,"21"
"ZUSYYZ","DZUFDF,"22"
"STFRJF","YWOOWR,"25"
"BJYPUR","HIIDZI,"20"
"TYRKST","IFNSPU,"20"
"NOBQTM","IEWBLK,"25"
"QPFAIV","JVEOWM,"39"
"CTPYWC","QUEGXC,"27"
"UNPTBV","MITGTA,"32"
"XAXWAQ","SKTBFW,"23"
"CAIFWH","FABBXE,"20"
"JFBZRM","IXDNMQ,"34"
"HDTNZD","JFKYRR,"24"
"RYDVSA","XTQLOO,"29"
"QBJDIN","KRQHEU,"27"
"KIXGSQ","VHNYPH,"24"
"MUXNSC","OSPAZX,"28"
"MUZVKJ","YXBDTU,"29"
"MSUZYC","FLWVVR,"22"
"YEMCKX","NAFPLN,"23"
"VLNKRO","NHGKML,"26"
"VDOKEA","EKGOTC,"29"
"ZCJHPG","WZQDKX,"19"
"ZFLJRY","BMPFXA,"19"
"GJKHLO","VMBYMP,"23"
"MCGONG","OUGHFH,"26"
"AMZDNJ","OVIXHP,"24"
"LUBNAW","GUWDUA,"21"
"KVMGPQ","HJBLAX,"27"
"ESIVSA","BKBLGZ,"29"
"SGNAGJ","UNTXPT,"18"
"FXBLMS","ZETEKC,"25"
"JHIBCZ","WGXLML,"36"
"LQVSXR","BVDTCA,"35"
"MWJGTO","XBIKRW,"25"
"TZURYU","BNKYFH,"25"
"GFVYRN","QQWNUH,"26"
"JDWBCK","CBKMRD,"24"
"EDGVNP","HTUMIL,"24"
"SXPQTP","UIUDAI,"29"
"KCATZC","ERKVYO,"23"
"GJPZEE","ICFQKG,"20"
"TPPRCW","PYQFWM,"38"
"XUFBLS","IBMRVN,"38"
"EXXYNN","LNKPCM,"23"
